session,gameNum,turnCount,objectLayer,costCond,visibilityCond,resourceCond,redFirst,counterbalance,purpleBackpackSize,purpleEnergy,purpleScore,purplePoints,purplePointsCumulative,redBackpackSize,redEnergy,redScore,redPoints,redPointsCumulative,step_expense,step_other_expense,energy_expense,other_expense,helping_event,steps,helpful_steps,helped,purpleHelped,redHelped,purpleHelpingEvents,redHelpingEvents,purpleHelpfulSteps,redHelpfulSteps,environment,nRedVeg,nPurpVeg,patchUniformity,nPatches,patchSize
lkNrIbKXLPIT0i,11,11,Items07,high,self,uneven,False,0.0,5,22,4,88,1179,3,0,4,0,254,89.0,0.0,178.0,0.0,0,86,0,False,False,False,0,0,0,0,8,4,4,False,2,"4,4"
lsFCn1XMbjkQlM,0,11,Items02,high,self,uneven,False,3.0,3,37,3,111,111,5,48,5,240,240,60.0,0.0,115.0,0.0,0,52,0,False,False,False,0,0,0,0,3,5,3,True,2,"5,3"
lsFCn1XMbjkQlM,1,28,Items04,high,self,uneven,False,3.0,3,0,7,0,111,5,0,7,0,210,110.0,0.0,200.0,0.0,0,125,0,False,False,False,0,0,0,0,5,7,7,True,5,"3,2,2,2,2,3"
lsFCn1XMbjkQlM,2,23,Items11,high,self,uneven,True,3.0,3,0,7,0,111,5,0,7,0,210,107.0,10.0,200.0,20.0,2,124,10,True,True,False,2,0,10,0,12,7,7,False,5,"3,2,2,2,2,3"
lsFCn1XMbjkQlM,3,11,Items06,high,self,uneven,True,3.0,3,8,4,32,143,5,42,4,168,378,75.0,0.0,150.0,0.0,0,69,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
lsFCn1XMbjkQlM,4,19,Items05,high,self,uneven,True,3.0,3,0,7,0,119,5,0,7,0,378,100.0,0.0,200.0,0.0,0,139,0,False,False,False,0,0,0,0,6,7,7,False,5,"3,2,2,2,2,3"
lsFCn1XMbjkQlM,5,19,Items10,high,self,uneven,True,3.0,3,0,7,0,119,5,0,7,0,378,100.0,0.0,200.0,0.0,0,107,0,False,False,False,0,0,0,0,11,7,7,True,5,"3,2,2,2,2,3"
lsFCn1XMbjkQlM,6,11,Items01,high,self,uneven,True,3.0,3,8,4,32,151,5,22,4,88,466,85.0,0.0,170.0,0.0,0,80,0,False,False,False,0,0,0,0,2,4,4,False,2,"4,4"
lsFCn1XMbjkQlM,7,10,Items00,high,self,uneven,False,3.0,3,4,4,16,143,5,42,4,168,634,77.0,0.0,154.0,0.0,0,72,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
lsFCn1XMbjkQlM,8,10,Items09,high,self,uneven,True,3.0,3,46,3,138,265,5,48,5,240,874,53.0,0.0,106.0,0.0,0,52,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
lsFCn1XMbjkQlM,9,15,Items07,high,self,uneven,True,3.0,3,0,4,0,265,5,26,4,104,948,90.0,0.0,174.0,0.0,0,90,0,False,False,False,0,0,0,0,8,4,4,False,2,"4,4"
lsFCn1XMbjkQlM,10,11,Items03,high,self,uneven,False,3.0,3,17,5,85,350,5,24,3,72,1020,82.0,27.0,159.0,54.0,6,74,27,True,True,True,2,4,13,14,4,3,5,True,2,"3,5"
lsFCn1XMbjkQlM,11,11,Items08,high,self,uneven,True,3.0,3,8,5,40,390,5,30,3,90,1092,81.0,10.0,162.0,20.0,1,75,10,True,False,True,0,1,0,10,9,3,5,True,2,"5,3"
m3SlY7K65mcVAI,0,18,Items10,high,full,even,True,11.0,4,0,7,0,0,4,0,7,0,0,102.5,0.0,200.0,0.0,0,110,0,False,False,False,0,0,0,0,11,7,7,True,5,"3,2,2,2,2,3"
m3SlY7K65mcVAI,1,9,Items00,high,full,even,False,11.0,4,42,4,168,168,4,48,4,192,192,55.0,0.0,110.0,0.0,0,52,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
m3SlY7K65mcVAI,2,13,Items02,high,full,even,False,11.0,4,36,3,108,276,4,4,5,20,188,85.0,0.0,160.0,0.0,0,67,0,False,False,False,0,0,0,0,3,5,3,True,2,"5,3"
m3SlY7K65mcVAI,3,13,Items07,high,full,even,True,11.0,4,0,4,0,276,4,20,4,80,248,95.0,12.0,180.0,24.0,1,89,12,True,True,False,1,0,12,0,8,4,4,False,2,"4,4"
m3SlY7K65mcVAI,4,24,Items11,high,full,even,False,11.0,4,0,7,0,276,4,0,7,0,248,103.0,0.0,200.0,0.0,0,135,0,False,False,False,0,0,0,0,12,7,7,False,5,"3,2,2,2,2,3"
m3SlY7K65mcVAI,5,12,Items09,high,full,even,True,11.0,4,41,3,123,399,4,4,5,20,268,80.0,0.0,155.0,0.0,0,69,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
m3SlY7K65mcVAI,6,13,Items03,high,full,even,True,11.0,4,4,5,20,419,4,36,3,108,356,85.0,0.0,160.0,0.0,0,69,0,False,False,False,0,0,0,0,4,3,5,True,2,"3,5"
m3SlY7K65mcVAI,7,12,Items08,high,full,even,False,11.0,4,4,5,20,419,4,41,3,123,479,80.0,0.0,155.0,0.0,0,67,0,False,False,False,0,0,0,0,9,3,5,True,2,"5,3"
m3SlY7K65mcVAI,8,17,Items04,high,full,even,True,11.0,4,0,7,0,399,4,0,7,0,479,100.0,0.0,200.0,0.0,0,118,0,False,False,False,0,0,0,0,5,7,7,True,5,"3,2,2,2,2,3"
m3SlY7K65mcVAI,9,17,Items05,high,full,even,True,11.0,4,0,7,0,399,4,0,7,0,479,100.0,0.0,200.0,0.0,0,126,0,False,False,False,0,0,0,0,6,7,7,False,5,"3,2,2,2,2,3"
m3SlY7K65mcVAI,10,9,Items01,high,full,even,True,11.0,4,32,4,128,527,4,18,4,72,551,75.0,0.0,150.0,0.0,0,72,0,False,False,False,0,0,0,0,2,4,4,False,2,"4,4"
m3SlY7K65mcVAI,11,9,Items06,high,full,even,True,11.0,4,48,4,192,695,4,42,4,168,719,55.0,0.0,110.0,0.0,0,52,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
mB2Zp8vYtp5D8Q,0,13,Items07,low,full,uneven,False,5.0,5,49,4,196,196,3,33,4,132,132,118.0,0.0,118.0,0.0,0,97,0,False,False,False,0,0,0,0,8,4,4,False,2,"4,4"
mB2Zp8vYtp5D8Q,1,19,Items05,low,full,uneven,False,5.0,5,9,7,63,259,3,24,7,168,288,167.0,0.0,167.0,0.0,0,153,0,False,False,False,0,0,0,0,6,7,7,False,5,"3,2,2,2,2,3"
mB2Zp8vYtp5D8Q,2,11,Items00,low,full,uneven,False,5.0,5,69,4,276,535,3,54,4,216,483,77.0,0.0,77.0,0.0,0,71,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
mB2Zp8vYtp5D8Q,3,10,Items06,low,full,uneven,True,5.0,5,71,4,284,819,3,52,4,208,679,77.0,0.0,77.0,0.0,0,71,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
mB2Zp8vYtp5D8Q,4,11,Items01,low,full,uneven,False,5.0,5,63,4,252,1071,3,52,4,208,875,85.0,0.0,85.0,0.0,0,79,0,False,False,False,0,0,0,0,2,4,4,False,2,"4,4"
mB2Zp8vYtp5D8Q,5,19,Items10,low,full,uneven,False,5.0,5,29,7,203,1274,3,36,7,252,1115,135.0,0.0,135.0,0.0,0,121,0,False,False,False,0,0,0,0,11,7,7,True,5,"3,2,2,2,2,3"
mB2Zp8vYtp5D8Q,6,10,Items08,low,full,uneven,False,5.0,5,74,5,370,1644,3,73,3,219,1313,53.0,0.0,53.0,0.0,0,50,0,False,False,False,0,0,0,0,9,3,5,True,2,"5,3"
mB2Zp8vYtp5D8Q,7,24,Items11,low,full,uneven,False,5.0,5,14,7,98,1727,3,20,7,140,1453,155.0,0.0,155.0,0.0,0,129,0,False,False,False,0,0,0,0,12,7,7,False,5,"3,2,2,2,2,3"
mB2Zp8vYtp5D8Q,8,12,Items02,low,full,uneven,False,5.0,5,51,3,153,1859,3,51,5,255,1708,98.0,7.0,98.0,7.0,1,84,7,True,True,False,1,0,7,0,3,5,3,True,2,"5,3"
mB2Zp8vYtp5D8Q,9,13,Items09,low,full,uneven,False,5.0,5,63,3,189,2039,3,50,5,250,1958,87.0,0.0,87.0,0.0,0,71,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
mB2Zp8vYtp5D8Q,10,19,Items04,low,full,uneven,False,5.0,5,37,7,259,2298,3,34,7,238,2181,129.0,0.0,129.0,0.0,0,117,0,False,False,False,0,0,0,0,5,7,7,True,5,"3,2,2,2,2,3"
mB2Zp8vYtp5D8Q,11,10,Items03,low,full,uneven,True,5.0,5,71,5,355,2653,3,56,3,168,2328,73.0,7.0,73.0,7.0,1,67,7,True,False,True,0,1,0,7,4,3,5,True,2,"3,5"
mJ9fjlcP23idAZ,0,9,Items01,high,full,even,False,10.0,4,26,4,104,104,4,24,4,96,96,75.0,0.0,150.0,0.0,0,72,0,False,False,False,0,0,0,0,2,4,4,False,2,"4,4"
mJ9fjlcP23idAZ,1,9,Items00,high,full,even,False,10.0,4,42,4,168,272,4,48,4,192,264,55.0,0.0,110.0,0.0,0,52,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
mJ9fjlcP23idAZ,2,27,Items11,high,full,even,False,10.0,4,0,7,0,272,4,0,7,0,240,101.0,0.0,200.0,0.0,0,186,0,False,False,False,0,0,0,0,12,7,7,False,5,"3,2,2,2,2,3"
mJ9fjlcP23idAZ,3,17,Items04,high,full,even,False,10.0,4,0,7,0,272,4,0,7,0,240,100.0,0.0,200.0,0.0,0,100,0,False,False,False,0,0,0,0,5,7,7,True,5,"3,2,2,2,2,3"
mJ9fjlcP23idAZ,4,13,Items08,high,full,even,True,10.0,4,4,5,20,292,4,36,3,108,348,85.0,0.0,160.0,0.0,0,67,0,False,False,False,0,0,0,0,9,3,5,True,2,"5,3"
mJ9fjlcP23idAZ,5,26,Items05,high,full,even,True,10.0,4,0,7,0,272,4,0,7,0,348,120.0,0.0,200.0,0.0,0,126,0,False,False,False,0,0,0,0,6,7,7,False,5,"3,2,2,2,2,3"
mJ9fjlcP23idAZ,6,12,Items03,high,full,even,False,10.0,4,0,5,0,272,4,41,3,123,471,82.0,0.0,159.0,0.0,0,71,0,False,False,False,0,0,0,0,4,3,5,True,2,"3,5"
mJ9fjlcP23idAZ,7,9,Items06,high,full,even,True,10.0,4,48,4,192,464,4,42,4,168,639,55.0,0.0,110.0,0.0,0,52,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
mJ9fjlcP23idAZ,8,13,Items02,high,full,even,False,10.0,4,36,3,108,548,4,4,5,20,659,85.0,0.0,160.0,0.0,0,67,0,False,False,False,0,0,0,0,3,5,3,True,2,"5,3"
mJ9fjlcP23idAZ,9,17,Items10,high,full,even,True,10.0,4,0,7,0,548,4,0,7,0,639,100.0,0.0,200.0,0.0,0,96,0,False,False,False,0,0,0,0,11,7,7,True,5,"3,2,2,2,2,3"
mJ9fjlcP23idAZ,10,9,Items07,high,full,even,True,10.0,4,28,4,112,660,4,26,4,104,743,73.0,0.0,146.0,0.0,0,70,0,False,False,False,0,0,0,0,8,4,4,False,2,"4,4"
mJ9fjlcP23idAZ,11,12,Items09,high,full,even,True,10.0,4,41,3,123,759,4,4,5,20,763,80.0,0.0,155.0,0.0,0,69,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
mM1rQ6aOZHXZPY,0,16,Items08,low,full,even,False,2.0,4,42,5,210,210,4,68,3,204,204,90.0,0.0,90.0,0.0,0,67,0,False,False,False,0,0,0,0,9,3,5,True,2,"5,3"
mM1rQ6aOZHXZPY,1,17,Items11,low,full,even,True,2.0,4,36,7,252,447,4,29,7,203,407,135.0,0.0,135.0,0.0,0,126,0,False,False,False,0,0,0,0,12,7,7,False,5,"3,2,2,2,2,3"
mM1rQ6aOZHXZPY,2,9,Items01,low,full,even,False,2.0,4,63,4,252,678,4,64,4,256,663,73.0,0.0,73.0,0.0,0,70,0,False,False,False,0,0,0,0,2,4,4,False,2,"4,4"
mM1rQ6aOZHXZPY,3,13,Items09,low,full,even,False,2.0,4,63,3,189,867,4,52,5,260,911,85.0,0.0,85.0,0.0,0,69,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
mM1rQ6aOZHXZPY,4,17,Items10,low,full,even,True,2.0,4,46,7,322,1189,4,47,7,329,1225,107.0,0.0,107.0,0.0,0,96,0,False,False,False,0,0,0,0,11,7,7,True,5,"3,2,2,2,2,3"
mM1rQ6aOZHXZPY,5,9,Items00,low,full,even,False,2.0,4,71,4,284,1452,4,74,4,296,1521,55.0,0.0,55.0,0.0,0,52,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
mM1rQ6aOZHXZPY,6,17,Items05,low,full,even,True,2.0,4,32,7,224,1676,4,25,7,175,1684,143.0,0.0,143.0,0.0,0,132,0,False,False,False,0,0,0,0,6,7,7,False,5,"3,2,2,2,2,3"
mM1rQ6aOZHXZPY,7,13,Items02,low,full,even,False,2.0,4,63,3,189,1844,4,52,5,260,1944,85.0,0.0,85.0,0.0,0,69,0,False,False,False,0,0,0,0,3,5,3,True,2,"5,3"
mM1rQ6aOZHXZPY,8,12,Items03,low,full,even,False,2.0,4,50,5,250,2094,4,68,3,204,2133,82.0,0.0,82.0,0.0,0,71,0,False,False,False,0,0,0,0,4,3,5,True,2,"3,5"
mM1rQ6aOZHXZPY,9,9,Items07,low,full,even,True,2.0,4,64,4,256,2335,4,63,4,252,2385,73.0,0.0,73.0,0.0,0,70,0,False,False,False,0,0,0,0,8,4,4,False,2,"4,4"
mM1rQ6aOZHXZPY,10,17,Items04,low,full,even,True,2.0,4,26,7,182,2505,4,45,7,315,2700,129.0,0.0,129.0,0.0,0,120,0,False,False,False,0,0,0,0,5,7,7,True,5,"3,2,2,2,2,3"
mM1rQ6aOZHXZPY,11,9,Items06,low,full,even,True,2.0,4,74,4,296,2780,4,71,4,284,2984,55.0,0.0,55.0,0.0,0,52,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
mY2ThHGLZfMrwC,0,20,Items04,high,full,even,True,12.0,4,0,7,0,0,4,0,7,0,0,102.5,6.0,200.0,12.0,1,128,6,True,False,True,0,1,0,6,5,7,7,True,5,"3,2,2,2,2,3"
mY2ThHGLZfMrwC,1,9,Items06,high,full,even,False,12.0,4,42,4,168,168,4,48,4,192,192,55.0,0.0,110.0,0.0,0,52,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
mY2ThHGLZfMrwC,2,16,Items03,high,full,even,True,12.0,4,36,5,180,348,4,0,3,0,168,94.5,9.0,164.0,18.0,1,69,9,True,False,True,0,1,0,9,4,3,5,True,2,"3,5"
mY2ThHGLZfMrwC,3,29,Items01,high,full,even,False,12.0,4,0,4,0,348,4,0,4,0,168,130.0,0.0,200.0,0.0,1,83,9,True,False,True,0,1,0,9,2,4,4,False,2,"4,4"
mY2ThHGLZfMrwC,4,19,Items11,high,full,even,False,12.0,4,0,7,0,348,4,0,7,0,168,100.0,0.0,200.0,0.0,1,120,1,True,False,True,0,1,0,1,12,7,7,False,5,"3,2,2,2,2,3"
mY2ThHGLZfMrwC,5,18,Items05,high,full,even,True,12.0,4,0,7,0,348,4,0,7,0,168,100.0,4.0,200.0,8.0,1,124,4,True,False,True,0,1,0,4,6,7,7,False,5,"3,2,2,2,2,3"
mY2ThHGLZfMrwC,6,18,Items08,high,full,even,True,12.0,4,37,5,185,533,4,0,3,0,168,94.0,6.0,163.0,12.0,1,67,6,True,False,True,0,1,0,6,9,3,5,True,2,"5,3"
mY2ThHGLZfMrwC,7,12,Items02,high,full,even,False,12.0,4,11,3,33,566,4,42,5,210,378,76.0,6.0,147.0,12.0,1,65,6,True,True,False,1,0,6,0,3,5,3,True,2,"5,3"
mY2ThHGLZfMrwC,8,17,Items10,high,full,even,False,12.0,4,0,7,0,548,4,0,7,0,378,100.0,0.0,200.0,0.0,0,110,0,False,False,False,0,0,0,0,11,7,7,True,5,"3,2,2,2,2,3"
mY2ThHGLZfMrwC,9,9,Items00,high,full,even,True,12.0,4,44,4,176,724,4,42,4,168,546,57.0,0.0,114.0,0.0,0,54,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
mY2ThHGLZfMrwC,10,13,Items09,high,full,even,False,12.0,4,36,3,108,808,4,4,5,20,566,85.0,0.0,160.0,0.0,0,69,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
mY2ThHGLZfMrwC,11,9,Items07,high,full,even,True,12.0,4,28,4,112,920,4,26,4,104,650,73.0,0.0,146.0,0.0,0,70,0,False,False,False,0,0,0,0,8,4,4,False,2,"4,4"
mYPjPb7XPDaLWH,0,17,Items10,low,full,even,False,0.0,4,27,7,189,189,4,32,7,224,224,141.0,26.0,141.0,26.0,4,128,26,True,True,True,2,2,9,17,11,7,7,True,5,"3,2,2,2,2,3"
mYPjPb7XPDaLWH,1,9,Items00,low,full,even,True,0.0,4,74,4,296,485,4,71,4,284,487,55.0,0.0,55.0,0.0,0,52,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
mYPjPb7XPDaLWH,2,9,Items08,low,full,even,True,0.0,4,72,5,360,833,4,65,3,195,682,63.0,10.0,63.0,10.0,1,60,10,True,False,True,0,1,0,10,9,3,5,True,2,"5,3"
mYPjPb7XPDaLWH,3,15,Items02,low,full,even,False,0.0,4,58,3,174,992,4,47,5,235,917,95.0,0.0,95.0,0.0,0,69,0,False,False,False,0,0,0,0,3,5,3,True,2,"5,3"
mYPjPb7XPDaLWH,4,9,Items06,low,full,even,False,0.0,4,71,4,284,1276,4,74,4,296,1198,55.0,0.0,55.0,0.0,0,52,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
mYPjPb7XPDaLWH,5,17,Items11,low,full,even,False,0.0,4,29,7,203,1479,4,32,7,224,1410,139.0,0.0,139.0,0.0,0,130,0,False,False,False,0,0,0,0,12,7,7,False,5,"3,2,2,2,2,3"
mYPjPb7XPDaLWH,6,17,Items05,low,full,even,True,0.0,4,26,7,182,1661,4,25,7,175,1564,149.0,0.0,149.0,0.0,0,138,0,False,False,False,0,0,0,0,6,7,7,False,5,"3,2,2,2,2,3"
mYPjPb7XPDaLWH,7,17,Items04,low,full,even,False,0.0,4,23,7,161,1801,4,46,7,322,1886,131.0,0.0,131.0,0.0,0,122,0,False,False,False,0,0,0,0,5,7,7,True,5,"3,2,2,2,2,3"
mYPjPb7XPDaLWH,8,12,Items09,low,full,even,True,0.0,4,68,3,204,2005,4,52,5,260,2125,80.0,0.0,80.0,0.0,0,69,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
mYPjPb7XPDaLWH,9,9,Items01,low,full,even,True,0.0,4,66,4,264,2269,4,59,4,236,2346,75.0,0.0,75.0,0.0,0,72,0,False,False,False,0,0,0,0,2,4,4,False,2,"4,4"
mYPjPb7XPDaLWH,10,9,Items03,low,full,even,False,0.0,4,71,5,355,2612,4,64,3,192,2538,65.0,12.0,65.0,12.0,1,62,12,True,False,True,0,1,0,12,4,3,5,True,2,"3,5"
mYPjPb7XPDaLWH,11,9,Items07,low,full,even,True,0.0,4,64,4,256,2868,4,63,4,252,2781,73.0,0.0,73.0,0.0,0,70,0,False,False,False,0,0,0,0,8,4,4,False,2,"4,4"
mYSqMHv81XrAoj,0,19,Items04,low,self,uneven,False,9.0,5,33,7,231,231,3,16,7,112,112,151.0,0.0,151.0,0.0,0,139,0,False,False,False,0,0,0,0,5,7,7,True,5,"3,2,2,2,2,3"
mYSqMHv81XrAoj,1,11,Items06,low,self,uneven,False,9.0,5,71,4,284,515,3,52,4,208,299,77.0,0.0,77.0,0.0,0,71,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
mYSqMHv81XrAoj,2,13,Items02,low,self,uneven,False,9.0,5,63,3,189,704,3,50,5,250,537,87.0,0.0,87.0,0.0,0,69,0,False,False,False,0,0,0,0,3,5,3,True,2,"5,3"
mYSqMHv81XrAoj,3,10,Items01,low,self,uneven,True,9.0,5,63,4,252,956,3,52,4,208,730,85.0,0.0,85.0,0.0,0,79,0,False,False,False,0,0,0,0,2,4,4,False,2,"4,4"
mYSqMHv81XrAoj,4,10,Items07,low,self,uneven,True,9.0,5,61,4,244,1200,3,54,4,216,934,85.0,0.0,85.0,0.0,0,79,0,False,False,False,0,0,0,0,8,4,4,False,2,"4,4"
mYSqMHv81XrAoj,5,19,Items05,low,self,uneven,False,9.0,5,35,7,245,1445,3,14,7,98,1020,151.0,0.0,151.0,0.0,0,137,0,False,False,False,0,0,0,0,6,7,7,False,5,"3,2,2,2,2,3"
mYSqMHv81XrAoj,6,10,Items03,low,self,uneven,False,9.0,5,74,5,370,1815,3,73,3,219,1218,53.0,0.0,53.0,0.0,0,50,0,False,False,False,0,0,0,0,4,3,5,True,2,"3,5"
mYSqMHv81XrAoj,7,13,Items09,low,self,uneven,False,9.0,5,63,3,189,1989,3,50,5,250,1468,87.0,0.0,87.0,0.0,0,71,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
mYSqMHv81XrAoj,8,18,Items11,low,self,uneven,True,9.0,5,35,7,245,2234,3,22,7,154,1607,143.0,0.0,143.0,0.0,0,129,0,False,False,False,0,0,0,0,12,7,7,False,5,"3,2,2,2,2,3"
mYSqMHv81XrAoj,9,19,Items10,low,self,uneven,False,9.0,5,43,7,301,2535,3,36,7,252,1838,121.0,0.0,121.0,0.0,0,107,0,False,False,False,0,0,0,0,11,7,7,True,5,"3,2,2,2,2,3"
mYSqMHv81XrAoj,10,10,Items08,low,self,uneven,False,9.0,5,74,5,370,2905,3,73,3,219,2036,53.0,0.0,53.0,0.0,0,50,0,False,False,False,0,0,0,0,9,3,5,True,2,"5,3"
mYSqMHv81XrAoj,11,10,Items00,low,self,uneven,True,9.0,5,71,4,284,3174,3,54,4,216,2252,75.0,0.0,75.0,0.0,0,69,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
mYe0prfMFlX1nr,0,11,Items07,low,self,even,True,15.0,4,69,4,276,276,4,71,4,284,284,60.0,2.0,60.0,2.0,2,52,2,True,True,True,1,1,1,1,8,4,4,False,2,"4,4"
mYe0prfMFlX1nr,1,9,Items01,low,self,even,True,15.0,4,72,4,288,552,4,71,4,284,568,57.0,2.0,57.0,2.0,2,54,2,True,True,True,1,1,1,1,2,4,4,False,2,"4,4"
mYe0prfMFlX1nr,2,9,Items00,low,self,even,False,15.0,4,69,4,276,816,4,74,4,296,864,57.0,0.0,57.0,0.0,0,54,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
mYe0prfMFlX1nr,3,18,Items05,low,self,even,False,15.0,4,39,7,273,1089,4,37,7,259,1111,109.0,12.0,109.0,12.0,4,110,12,True,True,True,2,2,3,9,6,7,7,False,5,"3,2,2,2,2,3"
mYe0prfMFlX1nr,4,9,Items02,low,self,even,False,15.0,4,73,3,219,1287,4,64,5,320,1431,63.0,30.0,63.0,30.0,7,60,30,True,True,True,4,3,15,15,3,5,3,True,2,"5,3"
mYe0prfMFlX1nr,5,17,Items11,low,self,even,True,15.0,4,50,7,350,1637,4,37,7,259,1675,113.0,52.0,113.0,52.0,8,104,52,True,True,True,4,4,24,28,12,7,7,False,5,"3,2,2,2,2,3"
mYe0prfMFlX1nr,6,9,Items08,low,self,even,True,15.0,4,76,5,380,1996,4,61,3,183,1858,63.0,10.0,63.0,10.0,1,60,10,True,False,True,0,1,0,10,9,3,5,True,2,"5,3"
mYe0prfMFlX1nr,7,9,Items06,low,self,even,False,15.0,4,71,4,284,2265,4,74,4,296,2154,55.0,0.0,55.0,0.0,0,52,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
mYe0prfMFlX1nr,8,9,Items03,low,self,even,True,15.0,4,76,5,380,2645,4,59,3,177,2319,65.0,12.0,65.0,12.0,1,62,12,True,False,True,0,1,0,12,4,3,5,True,2,"3,5"
mYe0prfMFlX1nr,9,9,Items09,low,self,even,True,15.0,4,64,3,192,2822,4,71,5,355,2674,65.0,12.0,65.0,12.0,1,62,12,True,True,False,1,0,12,0,10,5,3,True,2,"3,5"
mYe0prfMFlX1nr,10,17,Items10,low,self,even,False,15.0,4,39,7,273,3086,4,40,7,280,2954,121.0,32.0,121.0,32.0,6,110,32,True,True,True,3,3,13,19,11,7,7,True,5,"3,2,2,2,2,3"
mYe0prfMFlX1nr,11,17,Items04,low,self,even,False,15.0,4,47,7,329,3415,4,38,7,266,3199,115.0,17.0,115.0,17.0,4,106,17,True,True,True,2,2,8,9,5,7,7,True,5,"3,2,2,2,2,3"
mpcGaIj4HGABbb,0,11,Items08,low,full,uneven,True,2.0,5,72,5,360,360,3,66,3,198,198,62.0,0.0,62.0,0.0,0,54,0,False,False,False,0,0,0,0,9,3,5,True,2,"5,3"
mpcGaIj4HGABbb,1,19,Items11,low,full,uneven,True,2.0,5,23,7,161,506,3,9,7,63,261,168.0,0.0,168.0,0.0,0,149,0,False,False,False,0,0,0,0,12,7,7,False,5,"3,2,2,2,2,3"
mpcGaIj4HGABbb,2,10,Items01,low,full,uneven,True,2.0,5,63,4,252,737,3,52,4,208,469,85.0,0.0,85.0,0.0,0,79,0,False,False,False,0,0,0,0,2,4,4,False,2,"4,4"
mpcGaIj4HGABbb,3,10,Items09,low,full,uneven,True,2.0,5,57,3,171,908,3,56,5,280,737,87.0,13.0,87.0,13.0,1,81,13,True,True,False,1,0,13,0,10,5,3,True,2,"3,5"
mpcGaIj4HGABbb,4,18,Items10,low,full,uneven,True,2.0,5,29,7,203,1111,3,14,7,98,820,157.0,0.0,157.0,0.0,0,143,0,False,False,False,0,0,0,0,11,7,7,True,5,"3,2,2,2,2,3"
mpcGaIj4HGABbb,5,10,Items00,low,full,uneven,True,2.0,5,71,4,284,1395,3,54,4,216,1015,75.0,0.0,75.0,0.0,0,69,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
mpcGaIj4HGABbb,6,19,Items05,low,full,uneven,False,2.0,5,31,7,217,1612,3,12,7,84,1087,157.0,0.0,157.0,0.0,0,143,0,False,False,False,0,0,0,0,6,7,7,False,5,"3,2,2,2,2,3"
mpcGaIj4HGABbb,7,12,Items02,low,full,uneven,True,2.0,5,66,3,198,1810,3,52,5,260,1326,82.0,0.0,82.0,0.0,0,71,0,False,False,False,0,0,0,0,3,5,3,True,2,"5,3"
mpcGaIj4HGABbb,8,10,Items03,low,full,uneven,False,2.0,5,72,5,360,2170,3,73,3,219,1530,55.0,0.0,55.0,0.0,0,52,0,False,False,False,0,0,0,0,4,3,5,True,2,"3,5"
mpcGaIj4HGABbb,9,10,Items07,low,full,uneven,True,2.0,5,61,4,244,2399,3,54,4,216,1746,85.0,0.0,85.0,0.0,0,79,0,False,False,False,0,0,0,0,8,4,4,False,2,"4,4"
mpcGaIj4HGABbb,10,19,Items04,low,full,uneven,False,2.0,5,32,7,224,2623,3,12,7,84,1818,156.0,0.0,156.0,0.0,0,139,0,False,False,False,0,0,0,0,5,7,7,True,5,"3,2,2,2,2,3"
mpcGaIj4HGABbb,11,10,Items06,low,full,uneven,True,2.0,5,71,4,284,2907,3,52,4,208,2005,77.0,0.0,77.0,0.0,0,71,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
mq25Ud0HilaEHM,0,33,Items04,high,self,even,True,13.0,4,0,7,0,0,4,0,7,0,0,107.5,0.0,200.0,0.0,1,140,11,True,False,True,0,1,0,11,5,7,7,True,5,"3,2,2,2,2,3"
mq25Ud0HilaEHM,1,9,Items08,high,self,even,True,13.0,4,48,5,240,240,4,26,3,78,78,63.0,9.0,126.0,18.0,1,60,9,True,False,True,0,1,0,9,9,3,5,True,2,"5,3"
